TESTE_ID;INSERT_AM;INSERT_VON;UPDATE_AM;UPDATE_VON;LABOR_GROUP_ID;TEST_NR;NAME_KURZ;NAME_KURZ_10;NAME_LANG;NAME_STATISTIK;NAME_BEFUND;NAME_BEFUND_LANG;GUELTIG_AB;GUELTIG_BIS;EINHEIT_ID;TESTGRUPPE_ID;BEFUNDGRUPPE_ID;HOLGRUPPE_ID;BERECHNUNG_ANFOF;BERECHNUNG_FLAGF;BERECHNUNG_WERTF;ANZEIGE_NR;MATERIAL_ID;TEST_GESPERRT;ANFORDERUNG_BIS;TESTE_BESCHR_ID;MATERIAL_HOLBAR;NOT_TEST;RD_TEST;BD_TEST;SD_TEST;SOP_ABNAHME_ID;SOP_VERFAHREN_ID;SOP_ENTSORGEN_ID;GRAFIK_VORHANDEN;QUAKO_ANALYT_ID;LEISTUNG_TEST_NR;TESTE_ANZ;TESTE_INF;NAME_KURZ_FREMD;NAME_LANG_FREMD;METHODE;MATERIAL_FREMD;INSERT_VON_HAUS;ARBEITSPLATZ_ID;ZUSATZ_ANFO_NR;ZUSATZ_ANSICHT;TESTE_MASK_ID;ANHANG_TEST;LOESCHEN;VERDECKE_MOD_ERG;QC_ANZEIGE;VOL_EINHEIT;NICHTANFORDERBAR;NICHT_EINZELN_ANFORDERBAR;NICHT_ABRECHNEN;NICHT_STATISTIK;QC_UEBERWACHEN_GR;MAT_TESTE_MAT_ID
770,0;18.02.2003 08:12;;16.11.2005 15:10;;1,0;770,0;"HHV6_";"HHV6_I_G";"HHV6-IgG IFT";;"HHV6-IgG IFT";"HHV-6 IgG (IFT)";18.02.2003;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;770,0;"HHV6_I_G";;"HHV6_I_G";"HHV6-IgG IFT";;"";770,0;16,0;;;;;;;1,0;;;0,0;;;;
771,0;18.02.2003 08:12;;16.11.2005 15:10;;1,0;771,0;"HHV6_";"HHV6_I_M";"HHV6-IgM IFT";"";"HHV6-IgM IFT";"HHV-6 IgM (IFT)";18.02.2003;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;771,0;"HHV6_I_M";;"HHV6_I_M";"HHV6-IgM IFT";;"";771,0;16,0;;"";;;;;1,0;;;0,0;;;;
777,0;18.02.2003 09:40;;14.03.2024 12:34;;1,0;777,0;"PTH-R";"PTH-R-P";"PTH related Protein";;"PTH related Protein";"PTH related Protein";18.02.2003;;4445,0;;;;;;;;14,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;777,0;"PTH-R-P";;"PTH-R-P";"PTH related Protein";;"";777,0;22,0;;;;;;;1,0;;;0,0;;;;
781,0;18.02.2003 10:41;;14.04.2010 10:22;;1,0;781,0;"AMITR";"AMITRIP";"Amitriptylin";;"Amitriptylin";"Amitriptylin";18.02.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;781,0;"AMITRIP";;"AMITRIP";"Amitriptylin";;"S";781,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
786,0;18.02.2003 11:59;;16.11.2005 15:10;;1,0;786,0;"NA-SC";"NA-SCHKK";"Natrium i. Schweiss";"";"Natrium i. Schweiss";"Natrium im Schweiss";18.02.2003;;4664,0;;;;;;;;27,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;786,0;"NA-SCHKK";;"NA-SCHKK";"Natrium i. Schweiss";;"";786,0;22,0;;;;;;;1,0;;;0,0;;;;
787,0;18.02.2003 11:59;;16.11.2005 15:10;;1,0;787,0;"CL-SC";"CL-SCHKK";"Chlorid i. Schweiss";;"Chlorid i. Schweiss";"Chlorid im Schweiss";18.02.2003;;4664,0;;;;;;;;27,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;787,0;"CL-SCHKK";;"CL-SCHKK";"Chlorid i. Schweiss";;"";787,0;22,0;;;;;;;1,0;;;0,0;;;;
788,0;18.02.2003 11:59;;16.11.2005 15:10;;1,0;788,0;"K-SCH";"K-SCH KK";"Kalium i. Schweiss";"";"Kalium i. Schweiss";"Kalium i. Schweiss";18.02.2003;;4664,0;;;;;;;;27,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;788,0;"K-SCH KK";;"K-SCH KK";"Kalium i. Schweiss";;"";788,0;22,0;;;;;;;1,0;;;0,0;;;;
790,0;18.02.2003 12:25;;11.04.2012 14:22;;1,0;790,0;"SAL";"SALICYL";"Salicylat";"";"Salicylat";"Salicylat";18.02.2003;;3,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;790,0;"SAL";;"SAL";"Salicylat";;"S";790,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
792,0;18.02.2003 16:21;;12.02.2020 08:53;;1,0;792,0;"FAKII";"FAKII";"Faktor II";"";"Faktor II";"Faktor II";18.02.2003;;15,0;;;;;;;;326,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;792,0;"FAKII";;"FAKII";"Faktor II";;"";792,0;11,0;;;;;;;1,0;;;0,0;;;;
793,0;18.02.2003 16:21;;12.02.2020 08:53;;1,0;793,0;"FAK13";"FAK13";"Faktor XIII";"";"Faktor XIII";"Faktor XIII";18.02.2003;;15,0;;;;;;;;326,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;793,0;"FAK13";;"FAK13";"Faktor XIII";;"";793,0;11,0;;;;;;;1,0;;;0,0;;;;
794,0;18.02.2003 16:21;;12.02.2020 08:53;;1,0;794,0;"FAKX";"FAKX";"Faktor X";"";"Faktor X";"Faktor X";18.02.2003;;15,0;;;;;;;;326,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;794,0;"FAKX";;"FAKX";"Faktor X";;"";794,0;11,0;;;;;;;1,0;;;0,0;;;;
795,0;18.02.2003 16:21;;12.02.2020 08:53;;1,0;795,0;"FAKVI";"FAKVII";"Faktor VII";"";"Faktor VII";"Faktor VII";18.02.2003;;15,0;;;;;;;;326,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;795,0;"FAKVII";;"FAKVII";"Faktor VII";;"";795,0;11,0;;;;;;;1,0;;;0,0;;;;
796,0;18.02.2003 16:21;;12.02.2020 08:53;;1,0;796,0;"FAKXI";"FAKXI";"Faktor XI";"";"Faktor XI";"Faktor XI";18.02.2003;;15,0;;;;;;;;326,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;796,0;"FAKXI";;"FAKXI";"Faktor XI";;"";796,0;11,0;;;;;;;1,0;;;0,0;;;;
797,0;18.02.2003 16:44;;18.03.2024 08:42;;1,0;797,0;"TRICH";"TRICHI_I";"Trichinella";;"Trichinella IFT";"Ak g. Trichinella";18.02.2003;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;797,0;"TRICHI_I";;"TRICHI_I";"Trichinella IFT";;"";797,0;22,0;;;;;;;1,0;;;0,0;;;;
798,0;18.02.2003 17:01;;19.06.2019 10:50;;1,0;798,0;"SEROT";"SEROTON";"Serotonin";;"Serotonin";"Serotonin";18.02.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;798,0;"SEROTON";;"SEROTON";"Serotonin";;"";798,0;22,0;;;;;;;1,0;10,0;;0,0;;;;
806,0;19.02.2003 08:56;;31.01.2012 13:33;;1,0;806,0;"COFFE";"COFFEIN";"Coffein";;"Coffein";"Coffein";19.02.2003;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;806,0;"COFFEIN";;"COFFEIN";"Coffein";;"S";806,0;27,0;;;;;;;1,0;1,0;;;;;;
812,0;19.02.2003 09:27;;18.03.2024 08:42;;1,0;812,0;"VIT B";"VIT B2";"Vitamin B2 (Riboflav";;"Vitamin B2 (Riboflav";"Vitamin B2 (Riboflavin) im EDTA-Blut";19.02.2003;;4445,0;;;;;;;;36,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;812,0;"VIT B2";;"VIT B2";"Vitamin B2 (Riboflavin)";;"";812,0;22,0;;;;;;;1,0;;;0,0;;;;
817,0;19.02.2003 10:23;;18.10.2012 16:31;;1,0;817,0;"A_INT";"A_INTR_F";"Ak g. Intrinsic-Fakt";;"Ak g. Intrinsic-Fakt";"Intrinsic-Factor";19.02.2003;;6,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;817,0;"A_INTR_F";;"A_INTR_F";"Ak g. Intrinsic-Faktor";;"";817,0;16,0;;;;;;;1,0;;;0,0;;;;
820,0;19.02.2003 11:14;;03.12.2009 11:28;;1,0;820,0;"GASTR";"GASTRIN";"Gastrin";;"Gastrin";"Gastrin";19.02.2003;;4445,0;;;;;;;;290,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;820,0;"GASTRIN";;"GASTRIN";"Gastrin";;"";820,0;22,0;;;;;;;1,0;10,0;;0,0;;;;
839,0;19.02.2003 15:52;;15.12.2005 11:18;;1,0;839,0;"ALS";"D-ALSRE";"d-Aminolävulinsäure";"";"d-Aminolävulinsäure";"d-Aminolävulinsäure im Sammelurin";19.02.2003;;66,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;839,0;"ALS";;"ALS";"d-Aminol{vulins{ure";;"US";839,0;27,0;;;;;;;1,0;;;0,0;;;;
869,0;20.02.2003 08:14;;27.11.2020 14:00;;1,0;869,0;"DHEA-";"DHEA-S";"Dehydroepiandrostero";"";"Dehydroepiandrostero";"DHEA-S";20.02.2003;;37,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;869,0;"DHEA-S";;"DHEA-S";"Dehydroepiandrosteron-";;"";869,0;5,0;;;;;;;1,0;1,0;;0,0;;;;
903,0;21.02.2003 04:37;;18.03.2024 08:42;;1,0;903,0;"THRO_";"THRO_A_F";"Thrombozyten Auto-Ak";;"Thrombozyten Auto-Ak";"Antithrombozytäre Antikörper im Serum";21.02.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;903,0;"THRO_A_F";;"THRO_A_F";"Thrombozyten Auto-Ak (frei)";;"";903,0;22,0;;;;;;;1,0;10,0;;0,0;;;;
910,0;21.02.2003 10:23;;19.11.2007 15:02;;1,0;910,0;"C-PEP";"C-PEPTID";"C-Peptid";;"C-Peptid";"C-Peptid";21.02.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;910,0;"C-PEPTID";;"C-PEPTID";"C-Peptid";;"";910,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
911,0;21.02.2003 11:03;;19.03.2015 15:33;;1,0;911,0;"MYCOP";"MYCOPHEN";"Mycophenolsäure";;"Mycophenolsäure";"Mycophenolsäure";21.02.2003;;2,0;;;;;;;;37,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;911,0;"MYCOPHEN";;"MYCOPHEN";"Mycophenols{ure";;;911,0;27,0;;;;;;;1,0;7,0;;1,0;;;;
930,0;21.02.2003 18:35;;19.11.2007 15:02;;1,0;930,0;"PRIM";"PRIMIDON";"Primidon";"";"Primidon";"Primidon";21.02.2003;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;930,0;"PRIM";;"PRIM";"Primidon";;"S";930,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
931,0;21.02.2003 22:04;;13.10.2014 14:49;;1,0;931,0;"FIB_C";"FIB_CLA";"Fibrinogen nach Clau";"";"Fibrinogen nach Clau";"Fibrinogen nach Clauss";21.02.2003;;3,0;;;;;;;;34,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;931,0;"FIB_CLA";;"FIB_CLA";"Fibrinogen nach Clauss";;"";931,0;3,0;;;;;;;1,0;;;0,0;;;;
980,0;25.02.2003 16:47;;19.11.2007 15:03;;1,0;980,0;"NA";"NA";"Natrium";"";"Natrium";"Natrium";25.02.2003;;33,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;10380,0;980,0;"Natrium";;"NA";"Natrium i. Serum";;"SB";980,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
982,0;25.02.2003 16:51;;22.05.2014 08:25;;1,0;982,0;"CITRS";"CITRAT-SU";"Citrat im Sammelurin";"";"Citrat im Sammelurin";"Citrat im Sammelurin";25.02.2003;;61,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;982,0;"CITRSRE";;"CITRAT";"Citrat im Urin";;"USA";982,0;22,0;;"";;;;;0,0;;;0,0;;;;
983,0;25.02.2003 16:51;;16.11.2005 15:10;;1,0;983,0;"OXALA";"OXALAT-SU";"Oxalat im Sammelurin";;"Oxalat im Sammelurin";"Oxalat im Sammelurin";25.02.2003;;61,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;983,0;"OXALAT";;"OXALAT";"Oxalat im Urin";;"USA";983,0;22,0;;;;;;;0,0;;;0,0;;;;
999,0;25.02.2003 20:09;;08.10.2007 15:31;;1,0;999,0;"NA1";"NA-SU";"Natrium i. Urin";"";"Natrium i. Urin";"Natrium im Sammelurin";25.02.2003;;33,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;30110,0;999,0;"NA1";;"NA1";"Natrium i. Urin";;"US";999,0;19,0;;;;;;;1,0;;;0,0;;;;
1000,0;25.02.2003 20:09;;08.10.2007 15:33;;1,0;1000,0;"K1";"K-SU";"Kalium i.Urin";"";"Kalium i.Urin";"Kalium im Sammelurin";25.02.2003;;33,0;;;;"0";"0";"0";;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;30080,0;1000,0;"Kalium i.Urin Eingab";;"K1";"Kalium i.Urin";;"US";1000,0;19,0;;"";;;;;1,0;;;0,0;;;;
1001,0;25.02.2003 20:10;;16.11.2005 15:10;;1,0;1001,0;"A_ACE";"A_ACET_R";"Ak g. Acetylcholin-R";;"Ak g. Acetylcholin-R";"Ak g. Acetylcholin-Rezeptoren";25.02.2003;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1001,0;"A_ACET_R";;"A_ACET_R";"Ak g. Acetylcholin-Rezeptoren";;"";1001,0;22,0;;;;;;;1,0;;;0,0;;;;
1011,0;26.02.2003 12:22;;19.11.2007 15:03;;1,0;1011,0;"ETHO";"ETHOSUX";"Ethosuximid";"";"Ethosuximid";"Ethosuximid";26.02.2003;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1011,0;"ETHO";;"ETHO";"Ethosuximid";;"SB";1011,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
1202,0;03.03.2003 19:30;;26.08.2014 15:26;;1,0;1202,0;"ALU-S";"ALU-S";"Aluminium i Serum";;"Aluminium i Serum";"Aluminium";03.03.2003;;17,0;;;;;;;;29,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1202,0;"ALU-S";;"ALU-S";"Aluminium i Serum";;"";1202,0;22,0;;;;;;;0,0;;;0,0;;;;
1236,0;04.03.2003 17:42;;06.10.2010 15:23;;1,0;1236,0;"DOXEP";"DOXEPIN";"Doxepin";;"Doxepin";"Doxepin";04.03.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1236,0;"DOXEPIN";;"DOXEPIN";"Doxepin";;"S";1236,0;27,0;;;;;;;1,0;1,0;;0,0;;;;
1239,0;05.03.2003 10:39;;19.03.2007 09:47;;1,0;1239,0;"ACTH";"ACTH";"ACTH";;"ACTH";"ACTH";05.03.2003;;60,0;;;;;;;;37,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1239,0;"ACTH";;"ACTH";"ACTH";;"";1239,0;27,0;;;;;;;1,0;;;0,0;;;;
1241,0;05.03.2003 13:28;;18.03.2024 08:45;;1,0;1241,0;"A_INS";"A_INSELZ";"Ak g. Inselzellen";;"Ak g. Inselzellen";"Ak g. Inselzellen";05.03.2003;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1241,0;"A_INSELZ";;"A_INSELZ";"Ak g. Inselzellen";;"";1241,0;22,0;;;;;;;1,0;;;0,0;;;;
1243,0;05.03.2003 14:44;;16.11.2005 15:10;;1,0;1243,0;"HG-U";"HG-U";"Quecksilber i.Urin";"";"Quecksilber i.Urin";"Quecksilber im Urin";05.03.2003;;4445,0;;;;;;;;2,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1243,0;"HG-U";;"HG-U";"Quecksilber i.Urin";;"";1243,0;22,0;;"";;;;;1,0;;;0,0;;;;
1273,0;06.03.2003 10:03;;18.03.2024 08:45;;1,0;1273,0;"RICKE";"RICKET_I";"Rickettsien";;"Rickettsien IFT";"Ak g. Rickettsien";06.03.2003;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1273,0;"RICKET_I";;"RICKET_I";"Rickettsien IFT";;"";1273,0;22,0;;;;;;;1,0;;;0,0;;;;
1319,0;19.03.2003 01:23;;02.11.2015 14:53;;1,0;1319,0;"STH";"STH";"Somatotropes Hormon";;"Somatotropes Hormon";"Somatotropes Hormon";19.03.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1319,0;"STH";;"STH";"Somatotropes Hormon";;;1319,0;27,0;;;;;;;0,0;10,0;;1,0;;;;
1324,0;19.03.2003 13:33;;19.12.2005 11:56;;1,0;1324,0;"A-NE-";"a-NE-Fä.KM";"alpha-NE-Färbung";"";"alpha-NE-Färbung";"alpha-NE-Färbung";19.03.2003;;4445,0;;;;;;;;20,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1324,0;"A-NE-F";;"A-NE-F";"alpha-NE-F{rbung";;"KM";1324,0;15,0;;;;;;;1,0;;;0,0;;;;
1338,0;20.03.2003 10:52;;07.12.2017 11:05;;1,0;1338,0;"CA1";"CA-SU";"Calcium i. Urin";"";"Calcium i. Urin";"Calcium im Sammelurin";20.03.2003;;33,0;;;;"0";"0";"0";;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;30020,0;1338,0;"Calcium i. Urin";;"CA1";"Calcium i. Urin";;"USB";1338,0;27,0;;"";;;;;1,0;;;0,0;;;1,0;
1340,0;20.03.2003 11:04;;26.09.2024 08:55;;1,0;1340,0;"TP1";"TP-U";"Eiweiß im Urin";"";"Eiweiss-angabe";"Eiweiß im Urin";20.03.2003;;4,0;;;;;;;;2,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;30040,0;1340,0;"TP1";;"TP-Urin";"Eiweiss-Eingabe";;"U";1340,0;19,0;;"";;;;;1,0;;;0,0;;;;
1354,0;22.03.2003 08:33;;26.09.2024 08:57;;1,0;1354,0;"CL1";"CL-SU";"Chlorid im Sammeluri";"";"Chlorid i. Urin Eing";"Chlorid im Sammelurin";22.03.2003;;33,0;;;;"0";"0";"0";;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;30030,0;1354,0;"Chlorid i. Urin Eing";;"CL1";"Chlorid i. Urin Eingabe";;"US";1354,0;19,0;;;;;;;1,0;;;0,0;;;1,0;
1365,0;25.03.2003 10:06;;27.09.2007 11:40;;1,0;1365,0;"P1";"PHOS-SU";"Phosphat i.Urin";"";"Phosphat i.Urin";"Phosphat im Sammelurin";25.03.2003;;33,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;30120,0;1365,0;"P1";;"P1";"Phosphat i.Urin";;"US";1365,0;19,0;;"";;;;;1,0;;;0,0;;;1,0;
1368,0;25.03.2003 14:01;;13.10.2014 12:40;;1,0;1368,0;"ANDRO";"ANDROST";"Androstendion";;"Androstendion";"Androstendion";25.03.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1368,0;"ANDROST";;"ANDROST";"Androstendion";;;1368,0;22,0;;;;;;;1,0;10,0;;0,0;;;;
1373,0;27.03.2003 11:54;;18.03.2024 08:45;;1,0;1373,0;"SELEN";"SELEN";"Selen";;"Selen";"Selen im Serum";27.03.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1373,0;"SELEN";;"SELEN";"Selen";;"";1373,0;22,0;;;;;;;1,0;10,0;;0,0;;;;
1386,0;31.03.2003 12:57;;22.05.2014 08:29;;1,0;1386,0;"CYSTI";"CYSTIN";"Cystin";"";"Cystin";"Cystin im Sammelurin";31.03.2003;;33,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1386,0;"CYSTIN";;"CYSTIN";"Cystin";;"US";1386,0;22,0;;;;;;;0,0;;;0,0;;;;
1390,0;31.03.2003 16:45;;20.11.2007 11:42;;1,0;1390,0;"IL-8";"IL-8";"IL-8";;"IL-8";"IL-8";31.03.2003;;60,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1390,0;"IL-8";;"IL-8";"IL-8";;"SB";1390,0;22,0;;;;;;;0,0;10,0;;0,0;;;;
1396,0;01.04.2003 11:19;;20.11.2007 11:42;;1,0;1396,0;"OSTEO";"OSTEOCAL";"Osteocalcin";"";"Osteocalcin";"Osteocalcin";01.04.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1396,0;"OSTEOCAL";;"OSTEOCAL";"Osteocalcin";;"";1396,0;22,0;;;;;;;1,0;10,0;;0,0;;;;
1400,0;01.04.2003 12:58;;18.03.2024 08:46;;1,0;1400,0;"CK_IS";"CK_ISO";"CK-Isoenzyme (CMBB,";;"CK-Isoenzyme (CMBB,";"CK-Isoenzyme (CMBB, CKMM, Makro-CK) im Serum";01.04.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1400,0;"CK_ISO";;"CK_ISO";"CK-Isoenzyme (CMBB, CKMM, Makro-CK)";;"";1400,0;22,0;;;;;;;1,0;10,0;;0,0;;;;
1404,0;01.04.2003 15:38;;18.03.2024 08:46;;1,0;1404,0;"SCHIS";"SCHIST_P";"Schistosomen";"";"Schistosomen (PHA)";"Ak g. Schistosomen";01.04.2003;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1404,0;"SCHIST_P";;"SCHIST_P";"Schistosomen (PHA)";;"";1404,0;22,0;;"";;;;;1,0;;;0,0;;;;
1420,0;04.04.2003 18:34;;18.03.2024 08:46;;1,0;1420,0;"LEISH";"LEISHM_I";"Leishmanien";"";"Leishmanien (IFT)";"Ak g. Leishmanien";04.04.2003;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1420,0;"LEISHM_I";;"LEISHM_I";"Leishmanien (IFT)";;"";1420,0;22,0;;"";;;;;1,0;;;0,0;;;;
1424,0;09.04.2003 08:32;;20.11.2007 11:42;;1,0;1422,0;"FRUKT";"FRUKT.AM";"Fruktosamine";;"Fruktosamine";"Fruktosamine";09.04.2003;;4445,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1422,0;"FRUKT.AM";;"FRUKT.AM";"Fruktosamine";;"";1424,0;22,0;;;;;;;1,0;10,0;;0,0;;;;
1524,0;10.04.2003 11:22;;10.09.2015 14:05;;1,0;1522,0;"SHBG";"SHBG";"SHBG";;"SHBG";"SHBG";10.04.2003;;8,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1522,0;"SHBG";;"SHBG";"SHBG";;"";1524,0;5,0;;;;;;;1,0;10,0;;0,0;;;;
1528,0;10.04.2003 12:37;;27.09.2007 11:40;;1,0;1526,0;"HS1";"HSRE-SU";"Harnsäure i.Urin Ein";"";"Harnsäure i.Urin Ein";"Harnsäure im Sammelurin";10.04.2003;;3,0;;;;;;;;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;30060,0;1526,0;"HS1";;"HS1";"Harns{ure i.Urin Eingabe";;"US";1528,0;19,0;;"";;;;;1,0;;;0,0;;;1,0;
1529,0;10.04.2003 12:40;;23.01.2007 13:16;;1,0;1527,0;"VIP";"VIP";"Vasoaktives intestin";"";"Vasoaktives intestin";"Vasoakt. intest. Protein";10.04.2003;;60,0;;;;;;;;29,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1527,0;"VIP";;"VIP";"Vasoaktives intestinales";;"";1529,0;22,0;;;;;;;1,0;;;0,0;;;;
1552,0;15.04.2003 18:57;;29.12.2015 11:40;;1,0;1550,0;"EIW-L";"EIW-L LI";"Gesamteiweiß i.L.";"";"Gesamteiweiß i.L.";"Gesamteiweiß im Liquor";15.04.2003;;3,0;;;;"0";"0";"0";;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;20020,0;1550,0;"Gesamteiweiß i.L.";;"EIW-L LI";"Gesamteiweiß i.L.";;"L";1552,0;5,0;;;;;;;1,0;;;0,0;;;1,0;
1760,0;22.05.2003 09:50;;27.11.2020 14:35;;1,0;1749,0;"PROME";"PROMETH";"Promethazin";;"Promethazin";"Promethazin";22.05.2003;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1749,0;"PROMETHA";;"PROMETHA";"Promethazin";;"S";1760,0;27,0;;;;;;;1,0;1,0;;;;;;
1781,0;26.05.2003 12:35;;11.01.2006 10:13;;1,0;1770,0;"CATEH";"CATEC-H";"Catecholamine i. H-P";"Catecholamine i. H-P";"Catecholamine i.Plas";"Catecholamine im Heparin-Pl.";26.05.2003;;4699,0;;;;;;;;14,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1770,0;"CATECH-HP";;"CATECH-P";"Catecholamine i. Heparin-Plasma";;"";1781,0;22,0;;;;;;;0,0;;;0,0;;;;
1798,0;27.05.2003 12:23;;04.10.2012 08:31;;1,0;1787,0;"CO HB";"CO HB";"Co-Hämoglobin";;"Co-Hämoglobin";"Co-Hämoglobin";27.05.2003;;15,0;;;;;;;;13,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1787,0;"CO HB";;"CO HB";"Co-H{moglobin";;"";1798,0;5,0;;;;;;;1,0;;;0,0;;;;
1810,0;30.05.2003 14:04;;16.03.2015 15:00;;1,0;1799,0;"Q_CD3";"CD34-Z";"CD34-Zellen";"";"CD34-Zellen";"CD34-Zellen";30.05.2003;;38,0;;;;;;;;5,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1799,0;"Q_CD34";;"Q_CD3";"";;"";1810,0;14,0;;;;;;;1,0;;;0,0;;;;
1811,0;30.05.2003 17:20;;16.11.2005 15:10;;1,0;1800,0;"YERS_";"YERS_B_A";"Y. enterocolitica Bl";"";"Y. enterocolitica Bl";"Y. enterocolitica Blot IgA";30.05.2003;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;1800,0;"YERS_B_A";;"YERS_B_A";"Y. enterocolitica Blot IgA";;"";1811,0;16,0;;;;;;;0,0;;;0,0;;;;
