TEST_NR;NAME_LANG;NAME_BEFUND_LANG;GESCHLECHT;BIS_ALTER_TAGE;BIS_ALTER_MONATE;BIS_ALTER_JAHRE;BIS_ALTER;NORMALWERT_VON;NORMALWERT_BIS;BEURTEILUNG;QUELLE
546,0;"(CD20)";"(CD20)";"u";;;999,0;999,0;;;;
547,0;"(CD5)";"(CD5)";"u";;;999,0;999,0;;;;
548,0;"(CD22)";"(CD22)";"u";;;999,0;999,0;;;;
549,0;"(CD23)";"(CD23)";"u";;;999,0;999,0;;;;
550,0;"(CD43)";"(CD43)";"u";;;999,0;999,0;;;;
551,0;"IgD";"IgD";"u";;;999,0;999,0;;100,0;;
555,0;"Normoblasten";"Normoblasten";"u";;;999,0;999,0;;;;
557,0;"Kernschatten";"Kernschatten";"u";;;999,0;999,0;;0,0;"";
559,0;"(CD34)";"(CD34)";"u";;;999,0;999,0;;;;
560,0;"(CD33)";"(CD33)";"u";;;999,0;999,0;;;;
561,0;"(CD13)";"(CD13)";"u";;;999,0;999,0;;;;
562,0;"Blasten";"Blasten";"u";;;999,0;999,0;;0,0;;
563,0;"Lymphoid-Zellen";"Lymphoid-Zellen";"u";;;999,0;999,0;;;"0";
566,0;"CH50";"CH50";"u";;;999,0;999,0;100,0;150,0;;
567,0;"Vitamin A (Retinol)";"Vitamin A (Retinol) im Serum";"u";;;999,0;999,0;30,0;71,0;;
567,0;"Vitamin A (Retinol)";"Vitamin A (Retinol) im Serum";"u";;;6,0;6,0;20,0;40,0;;"Tietz 2015"
567,0;"Vitamin A (Retinol)";"Vitamin A (Retinol) im Serum";"u";;;12,0;12,0;26,0;49,0;;"Tietz 2015"
567,0;"Vitamin A (Retinol)";"Vitamin A (Retinol) im Serum";"u";;;18,0;18,0;26,0;72,0;;"Tietz 2015"
568,0;"IL-6";"IL-6";"u";;;999,0;999,0;;6,0;;
569,0;"Kalzitonin";"Kalzitonin";"m";;;999,0;999,0;;8,4;;
569,0;"Kalzitonin";"Kalzitonin";"w";;;999,0;999,0;;5,0;;
570,0;"CA 15-3_A";"CA 15-3 alt";"u";;;999,0;999,0;;28,0;;
571,0;"Vitamin E (a-Tocophe";"Vitamin E (a-Tocopherol) im Serum";"u";;;999,0;999,0;750,0;2300,0;;
572,0;"Insulin";"Insulin";"u";;;999,0;999,0;1,9;23,0;;"Beckman-Coulter, Gebrauchsanweisung Insulin A83694 J, März 2019"
574,0;"CD4/CD8 Ratio";"CD4/CD8 Ratio";"u";;;999,0;999,0;0,6;2,8;;
575,0;"Hantavirus-IgG IFT";"Hantavirus IgG (IFT)";"u";;;999,0;999,0;;;"< 1: 16";
577,0;"Erythropoetin";"Erythropoetin";"u";;;999,0;999,0;3,5;17,6;;
579,0;"Chlorprothixen";"Chlorprothixen";"u";;;999,0;999,0;20,0;300,0;;"Arbeitsvorschrift, Neuroleptika 2 XT, Chromsystems (Hiemke)"
581,0;"FTYPNO";"FTYPNO";"u";;;999,0;999,0;;;;
582,0;"CA 125";"CA 125 alt";"u";;;999,0;999,0;;35,0;;
587,0;"Albumin Quotient";"Albumin Quotient";"u";;;999,0;999,0;;;;
588,0;"IgG Quotient";"IgG Quotient";"u";;;999,0;999,0;;;;
595,0;"FSME-IgM";"FSME-IgM";"u";;;999,0;999,0;;;"negativ";
599,0;"Tetanus-Toxin-ELISA";"Tetanus-Toxoid (EIA)";"u";;;999,0;999,0;;;"immun > 0.5";
600,0;"Thromb. Auto-Ak geb.";"Thrombozyten Auto-Ak (gebunden) im Citratblut";"u";;;999,0;999,0;;;;
601,0;"Aldosteron";"Aldosteron";"u";;;999,0;999,0;;;;
602,0;"Sultiam";"Sultiam";"u";;;999,0;999,0;2,0;8,0;;
604,0;"Röteln IgM (CLIA)";"Röteln IgM (CLIA)";"u";;;999,0;999,0;;;"negativ";
608,0;"Faktor IX";"Faktor IX";"u";;;999,0;999,0;70,0;150,0;;"Lentze 2007"
608,0;"Faktor IX";"Faktor IX";"u";5,0;;;0,1;15,0;91,0;;"Lentze 2007"
608,0;"Faktor IX";"Faktor IX";"u";30,0;;;0,3;21,0;81,0;;"Lentze 2007"
608,0;"Faktor IX";"Faktor IX";"u";;3,0;;0,6;21,0;113,0;;"Lentze 2007"
608,0;"Faktor IX";"Faktor IX";"u";;6,0;;0,9;36,0;136,0;;"Lentze 2007"
609,0;"Gemüse I";"Gemüse I";"u";;;999,0;999,0;;;;
610,0;"Aspergillus fumigatu";"Aspergillus fumigatus";"u";;;999,0;999,0;;;;
611,0;"Cladosporium herbaru";"Cladosporium herbarum (MM2)";"u";;;999,0;999,0;;;;
612,0;"Penicillium notatum";"Penicillium notatum";"u";;;999,0;999,0;;;;
613,0;"Lieschgras";"Lieschgras";"u";;;999,0;999,0;2,0;21,0;;
614,0;"Roggen";"Roggen";"u";;;999,0;999,0;;;;
615,0;"Wiesenrispengras";"Wiesenrispengras";"u";;;999,0;999,0;;;;
616,0;"Wiesenschwingel";"Wiesenschwingel";"u";;;999,0;999,0;;;;
617,0;"Birke";"Birke";"u";;;999,0;999,0;;;;
618,0;"Grau-Erle";"Grau-Erle";"u";;;999,0;999,0;;;;
619,0;"Beifuß";"Beifuß";"u";;;999,0;999,0;;;;
620,0;"Entenfedern";"Entenfedern";"u";;;999,0;999,0;;;;
621,0;"Gänsefedern";"Gänsefedern";"u";;;999,0;999,0;;;;
622,0;"Echinokokken Western";"Echinokokken (Westernblot)";"u";;;999,0;999,0;;;"negativ";
623,0;"Echinokokken (IFT)";"Echinokokken (IFT)";"u";;;999,0;999,0;;;"< 1: 40";
624,0;"Echinokokken";"Echinokokken";"u";;;999,0;999,0;;;;
625,0;"CASA";"CASA";"u";;;999,0;999,0;;4,0;;
626,0;"Coeruloplasmin";"Coeruloplasmin";"u";;;12,0;12,0;0,3;0,5;;
626,0;"Coeruloplasmin";"Coeruloplasmin";"u";;;3,0;3,0;0,3;0,9;;
626,0;"Coeruloplasmin";"Coeruloplasmin";"u";;4,0;;0,7;0,1;0,6;;
626,0;"Coeruloplasmin";"Coeruloplasmin";"u";1,0;;;0,0;0,1;0,3;;
626,0;"Coeruloplasmin";"Coeruloplasmin";"u";;;18,0;18,0;0,1;0,5;;
626,0;"Coeruloplasmin";"Coeruloplasmin";"u";;;999,0;999,0;0,2;0,6;;
628,0;"Lep. canicola KBR";"L. canicola (KBR)";"u";;;999,0;999,0;;;"< 1: 20";
629,0;"Lep. grippotyphosa K";"L. grippotyphosa (KBR)";"u";;;999,0;999,0;;;"< 1: 20";
630,0;"Lep. pomona KBR";"L. pomona (KBR)";"u";;;999,0;999,0;;;"< 1: 20";
631,0;"Lep. icterohaemorrha";"L. icterohaemorrhagiae (KBR)";"u";;;999,0;999,0;;;"< 1: 20";
632,0;"Lep. sejroe KBR";"L. sejroe (KBR)";"u";;;999,0;999,0;;;"< 1: 20";
633,0;"Kupfer";"Kupfer im Serum";"u";;;999,0;999,0;65,0;165,0;;
634,0;"Kindernahrung";"Kindernahrung";"u";;;999,0;999,0;;;;
635,0;"Sellerie";"Sellerie";"u";;;999,0;999,0;;;;
636,0;"Ornithose KBR";"C. psittaci (KBR)";"u";;;999,0;999,0;;;"< 1: 20";
637,0;"FTYP3";"FTYP3";"u";;;999,0;999,0;;;;
638,0;"C3-Aktivator";"C3-Aktivator";"u";;;999,0;999,0;10,0;40,0;;
639,0;"Ascaris (EIA)";"Ak g. Ascaris";"u";;;999,0;999,0;;;"negativ";
640,0;"Milben";"Milben";"u";;;999,0;999,0;;;;
642,0;"Amiodaron gesamt";"Amiodaron (gesamt)";"u";;;999,0;999,0;1,0;3,5;;
643,0;"Desethylamiodaron";"Desethylamiodaron";"u";;;999,0;999,0;;;;
644,0;"Lymphatische Reizfor";"Lymphat. Reizformen";"u";;;999,0;999,0;;0,0;;
645,0;"Reduktions-Probe";"Reduktions-Probe";"u";;;999,0;999,0;;;;
647,0;"Amöben (PHA)";"Amöben (PHA)";"u";;;999,0;999,0;;;"< 1: 128";
649,0;"Ak g. glatte Muskula";"Glatte Muskulatur";"u";;;999,0;999,0;;;"< 1: 20";
650,0;"C3d-gebunden";"C3d-gebunden (IgG)";"u";;;999,0;999,0;;40,0;;
651,0;"C1q-gebunden";"C1q-gebunden (IgG und IgM)";"u";;;999,0;999,0;;45,0;;
653,0;"Echo-Viren KBR";"Echo-Viren KBR";"u";;;999,0;999,0;;;"< 1: 40";
671,0;"Brucella abortus";"Brucella abortus (KBR)";"u";;;999,0;999,0;;;"negativ";
672,0;"Tiere";"Tiere";"u";;;999,0;999,0;;;;
673,0;"Früchte I";"Früchte I";"u";;;999,0;999,0;;;;
674,0;"Oxcarbazepin";"Oxcarbazepin";"u";;;999,0;999,0;0,4;2,0;;"Arbeitsvorschrift CS bzw. Hiemke et al., AGNP-Guideline"
675,0;"SCC";"SCC";"u";;;999,0;999,0;;1,5;;
678,0;"Bartonella henselae";"B. henselae IgG (IFT)";"u";;;999,0;999,0;;;"< 1: 64";
679,0;"Bartonella henselae";"B. henselae IgM (IFT)";"u";;;999,0;999,0;;;"< 1: 20";
680,0;"Bartonella quintana";"B. quintana IgG (IFT)";"u";;;999,0;999,0;;;"< 1: 64";
681,0;"Bartonella quintana";"B. quintana IgM (IFT)";"u";;;999,0;999,0;;;"< 1: 20";
682,0;"Aldosteron i. SU";"Aldosteron im Sammelurin";"u";;;999,0;999,0;;;;
683,0;"Aldosteron i. U./24h";"Aldosteron i. U./24h";"u";3,0;;;0,0;0,5;5,0;;"Tietz 2015"
683,0;"Aldosteron i. U./24h";"Aldosteron i. U./24h";"u";;;10,0;10,0;1,0;8,0;;"Tietz 2015"
683,0;"Aldosteron i. U./24h";"Aldosteron i. U./24h";"u";;;999,0;999,0;1,2;28,1;;"Herstellerangaben, Beipackzettel Diasorin, Gerät Liaision"
688,0;"Basophile Granulozyt";"Basophile";"u";;;999,0;999,0;;2,0;"";
689,0;"Nicht einzuordn. Zel";"Nicht einzuordn. Zellen";"u";;;999,0;999,0;;0,0;;
694,0;"Monozyten";"Monozyten";"u";;;999,0;999,0;3,4;9,0;"";
695,0;"Tobramycin";"Tobramycin";"u";;;999,0;999,0;;;"< 1 (Talspiegel)";
696,0;"Lymphozyten";"Lymphozyten";"u";;;999,0;999,0;19,0;48,0;;
696,0;"Lymphozyten";"Lymphozyten";"u";1,0;;;0,0;10,0;45,0;"";
696,0;"Lymphozyten";"Lymphozyten";"u";;1,0;;0,4;27,0;70,0;"";
696,0;"Lymphozyten";"Lymphozyten";"u";;;2,0;2,0;33,0;77,0;"";
696,0;"Lymphozyten";"Lymphozyten";"u";;;4,0;4,0;36,0;64,0;"";
696,0;"Lymphozyten";"Lymphozyten";"u";;;6,0;6,0;28,0;56,0;"";
697,0;"Cortisol im Sammelur";"Cortisol im Sammelurin";"u";;;999,0;999,0;;;;
698,0;"CD41/CD61";"CD41/CD61 Expression";"u";;;999,0;999,0;70,0;120,0;;
699,0;"CD42b";"CD42b Expression";"u";;;999,0;999,0;70,0;120,0;;
700,0;"Methotrexat";"Methotrexat";"u";;;999,0;999,0;;;;
701,0;"GES-PORP";"Gesamtporphyrine im Sammelurin";"u";;;999,0;999,0;;;;
702,0;"Ges.Porphyrine i.24h";"Gesamtporphyrine i. U./ 24 h";"u";;;999,0;999,0;;200,0;;
703,0;"IgG-Subklassen";"IgG-Subklassen";"u";;;999,0;999,0;;;;
704,0;"Immunglobulin G1";"IgG1";"u";;;3,0;3,0;265,0;938,0;;
704,0;"Immunglobulin G1";"IgG1";"u";;;6,0;6,0;362,0;1228,0;;
704,0;"Immunglobulin G1";"IgG1";"u";;;12,0;12,0;377,0;1131,0;;
704,0;"Immunglobulin G1";"IgG1";"u";;;18,0;18,0;362,0;1027,0;;
704,0;"Immunglobulin G1";"IgG1";"u";;;999,0;999,0;405,0;1011,0;;
704,0;"Immunglobulin G1";"IgG1";"u";;;2,0;2,0;265,0;938,0;;
705,0;"Immunglobulin G2";"IgG2";"u";;;3,0;3,0;27,6;215,0;;
705,0;"Immunglobulin G2";"IgG2";"u";;;6,0;6,0;57,1;290,4;;
705,0;"Immunglobulin G2";"IgG2";"u";;;12,0;12,0;67,8;388,2;;
705,0;"Immunglobulin G2";"IgG2";"u";;;18,0;18,0;81,1;471,9;;
705,0;"Immunglobulin G2";"IgG2";"u";;;999,0;999,0;169,0;786,0;;
706,0;"Immunglobulin G3";"IgG3";"u";;;3,0;3,0;8,7;86,4;;
706,0;"Immunglobulin G3";"IgG3";"u";;;6,0;6,0;12,9;78,9;;
706,0;"Immunglobulin G3";"IgG3";"u";;;12,0;12,0;15,8;89,0;;
706,0;"Immunglobulin G3";"IgG3";"u";;;18,0;18,0;13,8;105,8;;
706,0;"Immunglobulin G3";"IgG3";"u";;;999,0;999,0;11,0;85,0;;
707,0;"Immunglobulin G4";"IgG4";"u";;;3,0;3,0;;74,2;;
707,0;"Immunglobulin G4";"IgG4";"u";;;6,0;6,0;;144,6;;
707,0;"Immunglobulin G4";"IgG4";"u";;;12,0;12,0;;169,9;;
707,0;"Immunglobulin G4";"IgG4";"u";;;18,0;18,0;;198,5;;
707,0;"Immunglobulin G4";"IgG4";"u";;;999,0;999,0;;201,0;;
708,0;"C. pneumoniae IgA";"C. pneumoniae IgA (EIA)";"u";;;999,0;999,0;;;"negativ";
709,0;"C. pneumoniae IgM";"C. pneumoniae IgM";"u";;;999,0;999,0;;1,0;;
711,0;"FTYP5";"FTYP5";"u";;;999,0;999,0;;;;
714,0;"Parvo B19 IgG IFT";"Parvo B19 IgG (EIA)";"u";;;999,0;999,0;;10,0;;
715,0;"Parvo B19 IgM IFT";"Parvo B19 IgM (EIA)";"u";;;999,0;999,0;;10,0;;
716,0;"C. trachomatis IgA";"C. trachomatis IgA (EIA)";"u";;;999,0;999,0;;;"negativ";
717,0;"C. trachomatis IgG";"C. trachomatis IgG (EIA)";"u";;;999,0;999,0;;21,0;;
720,0;"Pyruvat";"Pyruvat";"u";;;999,0;999,0;;;;
721,0;"FTYP2B";"FTYP2B";"u";;;999,0;999,0;;;;
723,0;"Mykoplasma IgM ELISA";"Mykoplasmen IgM (EIA)";"u";;;999,0;999,0;;;"negativ";
726,0;"Legionella pneumophi";"Antigenpool 1 (IFT)";"u";;;999,0;999,0;;;"< 1:128";
727,0;"Legionella pneumophi";"Antigenpool 2 (IFT)";"u";;;999,0;999,0;;;"< 1: 128";
729,0;"Q-Fieber KBR";"Q-Fieber (KBR)";"u";;;999,0;999,0;;;"< 1: 20";
730,0;"Pneumocystis carinii";"Pneumocystis carinii";"u";;;999,0;999,0;;;;
731,0;"Phenytoin";"Phenytoin";"u";;;999,0;999,0;15,0;25,0;;
732,0;"Aldolase";"Aldolase";"u";;;999,0;999,0;3,1;7,6;;
734,0;"Gräser (Spätblüher)";"Gräser (Spätblüher)";"u";;;999,0;999,0;;;;
735,0;"Gräser (Frühblüher)";"Gräser (Frühblüher)";"u";;;999,0;999,0;;;;
736,0;"Hunde-Epithelien";"Hunde-Epithelien";"u";;;999,0;999,0;;;;
737,0;"Hunde-Schuppen";"Hunde-Schuppen";"u";;;999,0;999,0;;;;
739,0;"Pferde-Epithelien";"Pferde-Epithelien";"u";;;999,0;999,0;;;;
740,0;"Treponema (TPHA)Biok";"Treponema (TPHA)*";"u";;;999,0;999,0;;;"negativ";
741,0;"Kaninchen-Epithelien";"Kaninchen-Epithelien";"u";;;999,0;999,0;;;;
742,0;"Toxocara (Blot)";"Toxocara (Blot)";"u";;;999,0;999,0;;;"negativ";
743,0;"Ak g. Desmoglein 3";"Desmoglein 3";"u";;;999,0;999,0;;;;
744,0;"Ak g. Desmoglein 1";"Desmoglein 1";"u";;;999,0;999,0;;;;
746,0;"Ak g. Ganglioside";"Ak g. Ganglioside";"u";;;999,0;999,0;;;;
747,0;"Lamblien (IFT)";"Lamblien (IFT)";"u";;;999,0;999,0;;;"negativ";
748,0;"Hb A";"Hb A0";"u";;;999,0;999,0;95,0;;;
749,0;"Hb A2";"Hb A2";"u";;;999,0;999,0;;3,0;;
750,0;"Hb S";"Hb S";"u";;;999,0;999,0;;;;
751,0;"Hb F";"Hb F";"u";;;999,0;999,0;;;;
758,0;"Met-Hämoglobin";"Met-Hämoglobin";"u";;;999,0;999,0;;1,0;;
762,0;"Umwelt-Screen I";"Umwelt-Screen I";"u";;;999,0;999,0;;;;
764,0;"Mykobakt. tuberculos";"Mykobakterien (EIA)";"u";;;999,0;999,0;;125,0;;
765,0;"Haemophilus influenz";"Haemophilus influenzae B (IFT)";"u";;;999,0;999,0;;;"< 1: 40";
768,0;"Ak g. Parietalzellen";"Parietalzellen";"u";;;999,0;999,0;;;"< 1: 10";
770,0;"HHV6-IgG IFT";"HHV-6 IgG (IFT)";"u";;;999,0;999,0;;;"Anm. *";
771,0;"HHV6-IgM IFT";"HHV-6 IgM (IFT)";"u";;;999,0;999,0;;;"negativ";
774,0;"Ristocetin-Kofaktor";"Ristocetin-Kofaktor";"u";;;999,0;999,0;60,0;150,0;;
777,0;"PTH related Protein";"PTH related Protein";"u";;;999,0;999,0;;;;
782,0;"pH i. Punktat (quant";"pH i. Erykonzentrat (quant.)";"u";;;999,0;999,0;4,5;7,5;;
783,0;"(CD2)";"(CD2)";"u";;;999,0;999,0;;;;
784,0;"(CD7)";"(CD7)";"u";;;999,0;999,0;;;;
785,0;"akt. T-Lymphozyten (";"(CD25)";"u";;;999,0;999,0;;;;
786,0;"Natrium i. Schweiss";"Natrium im Schweiss";"u";;;999,0;999,0;;;;
787,0;"Chlorid i. Schweiss";"Chlorid im Schweiss";"u";;;999,0;999,0;;;;
788,0;"Kalium i. Schweiss";"Kalium i. Schweiss";"u";;;999,0;999,0;;;;
790,0;"Salicylat";"Salicylat";"u";;;999,0;999,0;15,0;30,0;;
791,0;"Schwangerschaftstest";"Schwangerschaftstest";"u";;;999,0;999,0;;;"negativ";
792,0;"Faktor II";"Faktor II";"u";;;999,0;999,0;70,0;130,0;;"Lentze 2007"
792,0;"Faktor II";"Faktor II";"u";1,0;;;0,0;26,0;70,0;;"Lentze 2007"
792,0;"Faktor II";"Faktor II";"u";5,0;;;0,1;33,0;93,0;;"Lentze 2007"
792,0;"Faktor II";"Faktor II";"u";30,0;;;0,3;34,0;102,0;;"Lentze 2007"
792,0;"Faktor II";"Faktor II";"u";;3,0;;0,6;45,0;105,0;;"Lentze 2007"
792,0;"Faktor II";"Faktor II";"u";;6,0;;0,9;60,0;116,0;;"Lentze 2007"
793,0;"Faktor XIII";"Faktor XIII";"u";;;999,0;999,0;70,0;120,0;;
794,0;"Faktor X";"Faktor X";"u";;;999,0;999,0;70,0;140,0;;"Lentze 2007"
794,0;"Faktor X";"Faktor X";"u";1,0;;;0,0;12,0;68,0;;"Lentze 2007"
794,0;"Faktor X";"Faktor X";"u";5,0;;;0,1;19,0;79,0;;"Lentze 2007"
794,0;"Faktor X";"Faktor X";"u";30,0;;;0,3;31,0;87,0;;"Lentze 2007"
794,0;"Faktor X";"Faktor X";"u";;3,0;;0,6;35,0;107,0;;"Lentze 2007"
794,0;"Faktor X";"Faktor X";"u";;6,0;;0,9;38,0;118,0;;"Lentze 2007"
795,0;"Faktor VII";"Faktor VII";"u";1,0;;;0,0;28,0;104,0;;"Lentze 2007"
795,0;"Faktor VII";"Faktor VII";"u";5,0;;;0,1;35,0;143,0;;"Lentze 2007"
795,0;"Faktor VII";"Faktor VII";"u";30,0;;;0,3;42,0;138,0;;"Lentze 2007"
795,0;"Faktor VII";"Faktor VII";"u";;3,0;;0,6;39,0;143,0;;"Lentze 2007"
795,0;"Faktor VII";"Faktor VII";"u";;6,0;;0,9;47,0;127,0;;"Lentze 2007"
795,0;"Faktor VII";"Faktor VII";"u";;;999,0;999,0;70,0;130,0;;"Lentze 2007"
796,0;"Faktor XI";"Faktor XI";"u";;;999,0;999,0;70,0;140,0;;"Lentze 2007"
796,0;"Faktor XI";"Faktor XI";"u";1,0;;;0,0;10,0;66,0;;"Lentze 2007"
796,0;"Faktor XI";"Faktor XI";"u";5,0;;;0,1;23,0;87,0;;"Lentze 2007"
796,0;"Faktor XI";"Faktor XI";"u";30,0;;;0,3;27,0;79,0;;"Lentze 2007"
796,0;"Faktor XI";"Faktor XI";"u";;3,0;;0,6;41,0;97,0;;"Lentze 2007"
796,0;"Faktor XI";"Faktor XI";"u";;6,0;;0,9;49,0;134,0;;"Lentze 2007"
798,0;"Serotonin";"Serotonin";"u";;;999,0;999,0;;;;
799,0;"Chromogranin A";"Chromogranin A";"u";;;999,0;999,0;0,0;18,0;"";
806,0;"Coffein";"Coffein";"u";;;999,0;999,0;2,0;10,0;;
808,0;"Harnsäure i.24h Urin";"Harnsäure i.U./ 24h";"u";;;999,0;999,0;0,0;750,0;"";
812,0;"Vitamin B2 (Riboflav";"Vitamin B2 (Riboflavin) im EDTA-Blut";"u";;;999,0;999,0;1,0;1,5;;
817,0;"Ak g. Intrinsic-Fakt";"Intrinsic-Factor";"u";;;999,0;999,0;;5,0;;
820,0;"Gastrin";"Gastrin";"u";;;999,0;999,0;;;;
821,0;"IGA_SL";"IGA_SL";"u";;;999,0;999,0;;;;
822,0;"IgA % im Liquor";"IgA % im Liquor";"u";;;999,0;999,0;;;;
824,0;"IGM_SL";"IGM_SL";"u";;;999,0;999,0;;;;
825,0;"IgAM% im Liquor";"IgAM% im Liquor";"u";;;999,0;999,0;;;;
826,0;"IgM-Quotient";"IgM-Quotient";"u";;;999,0;999,0;;;;
832,0;"HIV 1/2-ELISA (Behri";"HIV-1/2(EIA) Behring";"u";;;999,0;999,0;;;"negativ";
833,0;"Rosshaar";"Rosshaar";"u";;;999,0;999,0;;;;
834,0;"Hasenkot";"Hasenkot";"u";;;999,0;999,0;;;;
835,0;"Hühnerkot";"Hühnerkot";"u";;;999,0;999,0;;;;
836,0;"Hühnerfedern";"Hühnerfedern";"u";;;999,0;999,0;;;;
837,0;"test";"test";"u";;;999,0;999,0;;;;
839,0;"d-Aminolävulinsäure";"d-Aminolävulinsäure im Sammelurin";"u";;;999,0;999,0;;;;
840,0;"d-Aminolävulinsäure";"d-Aminolävulinsäure i. U./ 24 h";"u";;;999,0;999,0;2,0;49,0;;
841,0;"HIV 1-WB";"HIV 1-WB";"u";;;999,0;999,0;;;;
842,0;"GP 160";"GP 160";"u";;;999,0;999,0;;;"negativ";
843,0;"GP 110/120";"GP 110/120";"u";;;999,0;999,0;;;"negativ";
844,0;"P 68";"P 68";"u";;;999,0;999,0;;;"negativ";
845,0;"P 55";"P 55";"u";;;999,0;999,0;;;"negativ";
846,0;"P 52";"P 52";"u";;;999,0;999,0;;;"negativ";
847,0;"GP 41";"GP 41";"u";;;999,0;999,0;;;"negativ";
848,0;"P 40";"P 40";"u";;;999,0;999,0;;;"negativ";
849,0;"P 34";"P 34";"u";;;999,0;999,0;;;"negativ";
850,0;"P 24/25";"P 24/25";"u";;;999,0;999,0;;;"negativ";
851,0;"P 18";"P 18";"u";;;999,0;999,0;;;"negativ";
853,0;"GP 105";"gp 105";"u";;;999,0;999,0;;;"negativ";
854,0;"P 56";"P 56";"u";;;999,0;999,0;;;"negativ";
855,0;"GP 140";"GP 140";"u";;;999,0;999,0;;;"negativ";
856,0;"P 68";"P 68";"u";;;999,0;999,0;;;"negativ";
857,0;"GP 36";"GP 36";"u";;;999,0;999,0;;;"negativ";
858,0;"P 34";"P 34";"u";;;999,0;999,0;;;"negativ";
859,0;"P 26";"P 26";"u";;;999,0;999,0;;;"negativ";
860,0;"P 16";"P 16";"u";;;999,0;999,0;;;"negativ";
869,0;"Dehydroepiandrostero";"DHEA-S";"m";1,0;;;0,0;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"w";1,0;;;0,0;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"u";1,0;;;0,0;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"m";7,0;;;0,1;85,5;422,7;;"Thomas ""Labor und Diagnose"", 8. Auflage"
869,0;"Dehydroepiandrostero";"DHEA-S";"w";7,0;;;0,1;65,5;471,7;;"Thomas ""Labor und Diagnose"", 8. Auflage"
869,0;"Dehydroepiandrostero";"DHEA-S";"u";7,0;;;0,1;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"m";15,0;;;0,2;30,5;175,8;;"Thomas ""Labor und Diagnose"", 8. Auflage"
869,0;"Dehydroepiandrostero";"DHEA-S";"w";15,0;;;0,2;33,5;349,7;;"Thomas ""Labor und Diagnose"", 8. Auflage"
869,0;"Dehydroepiandrostero";"DHEA-S";"u";15,0;;;0,2;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"w";;;3,0;3,0;7,4;122,7;;"Thomas ""Labor und Diagnose"", 8. Auflage"
869,0;"Dehydroepiandrostero";"DHEA-S";"m";;;22,0;22,0;101,6;522,6;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"w";;;22,0;22,0;98,3;413,4;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"m";;;3,0;3,0;7,4;99,1;"";"Thomas ""Labor und Diagnose"", 8. Auflage"
869,0;"Dehydroepiandrostero";"DHEA-S";"u";;;22,0;22,0;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"u";;;3,0;3,0;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"m";;;4,0;4,0;3,0;21,7;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"w";;;4,0;4,0;;23,7;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"u";;;4,0;4,0;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"m";;;10,0;10,0;3,0;88,6;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"w";;;10,0;10,0;;108,3;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"m";;;15,0;15,0;37,3;270,2;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"w";;;15,0;15,0;33,4;245,0;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"m";;;999,0;999,0;34,5;568,9;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"w";;;999,0;999,0;25,9;460,2;;"Fa. Siemens,  Referenzwert-Kompendium, ADVIA Centaur Systeme, Version 1.6, Stand Mai 2016"
869,0;"Dehydroepiandrostero";"DHEA-S";"u";;;10,0;10,0;;;;
869,0;"Dehydroepiandrostero";"DHEA-S";"u";;;15,0;15,0;;;;
884,0;"FTYPH";"FTYPH";"u";;;999,0;999,0;;;;
903,0;"Thrombozyten Auto-Ak";"Antithrombozytäre Antikörper im Serum";"u";;;999,0;999,0;;;;
906,0;"alk. Leukozytenphosp";"Alk. Leukozytenphosphatase";"u";;;999,0;999,0;10,0;100,0;;
910,0;"C-Peptid";"C-Peptid";"u";;;999,0;999,0;0,8;4,2;;"Beipackzettel Diasorin"
